x,y,class
2.0121545540042414,0.5539071557878446,1
1.374590961918612,-1.4289667559428896,1
-1.4729088017773673,-1.5882115478218362,1
-1.325661246500252,-1.448005872710646,1
1.9847885857774672,0.8700907925632435,1
1.392202467025392,1.2927368708834555,1
0.20565599144631924,-1.884311465728996,1
-0.12918888134929962,2.0542861013777434,1
-1.9672224107943963,0.40877373464409794,1
0.9918310772681914,1.7622447938313777,1
1.8740355484040905,-0.1930413190430803,1
1.8719333237691396,-0.4032287154001939,1
-0.6784172112636768,-1.8989623136984703,1
2.003962048610294,-0.10034826063589415,1
0.9227836078848097,1.5409512824845157,1
-0.4148707993317184,2.1566990148773297,1
-1.4923417768697453,1.313841925116534,1
-1.0135589086885741,-1.668262304281847,1
-0.15958652236331988,1.9824850353836398,1
-1.4847633115717136,1.4960766947614677,1
-1.2902842807728574,1.7294428112723315,1
-1.972470898317917,0.6238815428193593,1
-0.3226708432668283,-2.120044988057711,1
0.37886392318577694,2.0799428514636875,1
1.0954409178791036,1.5580239454151656,1
0.8816105801052766,1.7553676979866006,1
0.16440682443110094,-2.157141558824415,1
2.017085778262215,0.5703024358201226,1
-0.6705854507807444,-1.8572437319563384,1
1.8099336371782544,-0.19048468293804882,1
1.9570550777861175,0.6727205381650531,1
1.5170692981602671,-1.1000803355356814,1
-1.8227843613350763,-0.11346695266222322,1
-1.7620756172211403,-0.7460696995300898,1
0.18970472582112485,1.9793531991402726,1
0.6355295310686757,-2.0343715318306845,1
-2.1292792963733356,-0.21365356732422175,1
1.827943935505867,0.33012535869293774,1
1.5549752357059397,-1.4848802223734985,1
1.5114771641512277,1.179620842283935,1
-1.6472090041008889,-0.9957916758268488,1
0.216210778089572,1.9784323974215636,1
-0.4045689177891032,1.9773228598068089,1
1.8553618736397282,-0.29836120044666414,1
1.6283575470606135,1.3058138019089456,1
1.4207639196970614,1.304260507482175,1
-0.5343469850661372,2.1302307290435976,1
-1.3283017036328708,1.5368599077864529,1
1.025818750743527,1.7425953777896979,1
-1.838790117052977,-0.5238569379509666,1
-1.9709901452391758,0.7749376215728578,1
1.5284020922035486,0.9242639969058383,1
-0.674456274789017,1.5012101329809133,1
-0.5963072899722844,-1.9830831627669439,1
-0.6649449094713163,1.7398739515136457,1
1.9100872795783406,0.12308590013435657,1
2.1906198107583172,0.05668807809334056,1
1.785650492670666,1.2503087831472808,1
-1.0860413639635755,-1.6721059957223627,1
1.680189838323282,-1.3016132799299365,1
-1.4892960977521388,1.1822523138133356,1
0.5602938055753847,-1.9994195574288716,1
-0.8286631100948004,-1.911112146750348,1
2.0264423369303577,0.61515182971699,1
-0.48330661017222903,-1.7583108103575338,1
0.9959990012727372,1.7727776357414442,1
1.8262737377493008,-0.36192610360819494,1
-0.6597060653734418,-1.85424232947067,1
1.7586598870693804,1.0204031062802748,1
2.116018100771345,-0.3865063270302749,1
-1.3433508389080602,-1.4280152318742334,1
-0.32607204796266015,-1.8737150318893705,1
-0.10908242469260646,2.108225440739958,1
1.3728976691420485,-1.501137608822046,1
0.9956937923710679,1.6625211149241572,1
-1.1348359436896776,1.7536309998659505,1
2.1309779839745753,-0.19599568668706185,1
-2.0356227287765454,0.10798518290416569,1
1.361474078237064,1.5192983495328802,1
1.4066533420302543,1.403805767395889,1
-1.3468889039819252,1.2885351125401985,1
2.131094375417241,0.19696753765415537,1
-2.037138390892026,-0.7091320614496971,1
-0.7836358260075194,-1.743870880385705,1
-2.1446285006849086,-0.27882580885453645,1
1.7144969994188997,-0.9708261878427333,1
1.3361838535153165,-1.2752396013491585,1
-2.1307136897346775,0.4402317363282103,1
-0.9119929829624632,-1.6821250623023845,1
0.27462341634032644,-2.0660250771453357,1
-0.41026058340428945,1.987474841759796,1
2.137023406924928,-0.0038789668779144054,1
1.232801153260266,1.60714902194772,1
0.2932070324745037,1.869576108459846,1
2.047243881065657,0.8579185389177122,1
-2.085940493049327,-0.703128645494423,1
-1.0721662084613504,1.7162175723662496,1
0.4621357161303092,-2.0585943240216866,1
-0.14900907291928114,-2.229703616079975,1
-0.5151276673282688,-1.9810494432627053,1
-0.5071855935323406,-1.8793313685251694,1
0.5511464316723967,2.0851525443001053,1
1.1617256717173967,1.6059974111672664,1
-1.6065836835622485,-0.6801438358994674,1
-1.6884801974460553,-0.7942894942257683,1
2.04516710588222,0.15175138754913856,1
1.2617548935564948,1.2909572858805356,1
0.5177288731426848,1.825563043108601,1
0.7416338220315196,1.9993599786842706,1
0.11670846509983082,-2.126334858819598,1
0.9812049197635789,1.808011021345988,1
-2.080865112795311,-0.006311594186282465,1
-1.6221880901564085,-1.1581461311339667,1
1.9083296190848271,-0.08096206212431792,1
0.7419418010364055,-2.086130520494086,1
1.023125159561755,1.8391868651577528,1
-1.561368488921707,0.9753014174522264,1
-1.936445229681377,-0.6780260063067017,1
1.2008501008380832,1.6546696316402807,1
-0.20105214805419724,-1.93083170663639,1
2.01934303120959,-0.23755372607737346,1
-1.8018854544303042,-1.2031673182263403,1
-1.1827130316943906,1.2866539175224765,1
-0.372543612011617,-2.1262282514394553,1
2.0723087154963116,0.03829547282883207,1
-0.20236362639998992,-1.8420779609224271,1
-1.9398149589586207,-0.928886611422672,1
1.6855581805335715,-1.2734525956930332,1
-1.445669158951392,1.3320425535780405,1
-0.06932352016850687,2.1828051594750812,1
1.1110439132067536,-1.9397702037489,1
1.2186281625636233,-1.7153603636935553,1
1.1326640776259778,1.684687119573716,1
1.469141424466514,-1.5198812815468639,1
1.792149582439384,-0.8164331312116767,1
-1.0367704997797815,1.5385440252376694,1
-1.8028547283154122,-0.9205889477491449,1
-1.7097497857992885,1.2039723094266777,1
-2.0252234952722987,0.5481126739403472,1
1.955265644687381,0.3419147813218443,1
1.9360984814950406,0.9593385280900986,1
0.42695942043617624,2.0472474457180616,1
-1.8246263950313213,1.0516801917108745,1
1.4936880270514696,-1.193578907709665,1
-1.4683757168655895,1.691477300848263,1
-2.0071431210783612,0.2557719366619931,1
-0.3328558415543264,2.0126758193933316,1
1.319243561283968,-1.7149708018922578,1
1.9986130043914336,-0.5557303526305758,1
1.948587527132473,0.9372867758349861,1
0.023406427519609502,1.91815582111013,1
2.0364732536877925,0.8772038251723122,1
-0.3806676773452902,-1.7610838212843751,1
-1.517579809013853,-1.3694865290652476,1
-1.8775808930550684,-0.8850765508541587,1
1.3856500620758934,1.405361870531378,1
0.07643868556418004,2.1869585405331,1
1.675596230967622,-0.4972669808299314,1
1.6171359489429071,1.1995856099240274,1
1.7375928523797934,0.7517109459360074,1
-0.47816660776771647,-2.110574368209344,1
-0.015266832786918351,2.052104928569226,1
1.328884626040136,1.263388094082263,1
0.29687089040535297,-1.8943519278336918,1
-0.8735556951788714,1.5005184836206307,1
1.6736150389027298,1.277677905099059,1
1.7849313851744828,1.1476257591616417,1
1.7668769238779087,-0.3474019890662573,1
0.9763165443849284,1.6523917706911246,1
1.7450372570558372,-0.06347486478505941,1
-0.7184422114998046,1.9555507724184107,1
0.2861590110894097,-1.8777527861832883,1
0.6965648000870728,1.6239512145382486,1
-0.134703169649925,-1.9970203263223505,1
-0.3161848365938838,-1.9501717889943895,1
